avg_close,volatility,momentum,volume_avg,delta_1d,delta_5d,bb_width,macd_hist,atr,label
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,0
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,1
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
422.0870000000001,20.09595539737619,47.56999999999999,25507307.6,0.001278042768788375,0.12161263932917474,110.49460574592604,5.626545298004359,11.342264285714293,0
284.271,7.043038249063938,12.379999999999995,107685739.3,0.04718769749315357,0.04330488316776268,83.97934510467667,3.2559528680479377,15.889942857142861,1
